,# of Dialysis Stations,Offers in-center hemodialysis,Offers in-center peritoneal dialysis,Offers home hemodialysis training,Percentage of Medicare patients with Hgb<10 g/dL,Percentage of Medicare patients with Hgb>12 g/dL,Number of Dialysis Patients with Hgb data,Percent of Adult HD patients with Kt/V >= 1.2,Percentage of Adult PD PTS with Kt/V >= 1.7,Percentage of Pediatric HD patients with Kt/V >= 1.2,Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL),Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL,Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL,Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL,Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL,Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL,Percentage of pediatric PD patients with Kt/V>=1.8,Fistula Rate (Facility),Percentage of Adult patients with long term catheter in use,Percentage of pediatric HD patients with nPCR,Readmission Rate (Facility),Mortality Rate (Facility),risk_zone
4432,34,1,0,1,24.0,0.0,67.0,97.0,90.74918566775244,95.21428571428571,2.0,15.0,29.0,25.0,20.0,11.0,71.35483870967742,58.0,13.0,95.875,32.2,24.8,2
4433,15,1,1,0,9.0,0.0,32.0,98.0,90.74918566775244,95.21428571428571,0.0,10.0,25.0,35.0,18.0,12.0,71.35483870967742,46.0,15.0,95.875,29.0,15.9,1
4434,16,1,0,0,11.0,0.0,56.0,97.0,90.74918566775244,95.21428571428571,1.0,14.0,34.0,31.0,16.0,5.0,71.35483870967742,54.0,14.0,95.875,25.8,14.5,1
4435,32,1,1,1,32.0,0.0,94.0,96.0,89.0,95.21428571428571,3.0,13.0,32.0,28.0,19.0,9.0,71.35483870967742,76.0,7.0,95.875,22.5,23.1,1
4436,13,1,1,0,17.0,0.0,64.0,98.0,89.0,95.21428571428571,1.0,13.0,34.0,30.0,18.0,5.0,71.35483870967742,59.0,24.0,95.875,22.4,19.6,1
4437,24,1,1,1,18.0,0.0,55.0,98.0,90.74918566775244,95.21428571428571,1.0,10.0,20.0,26.0,26.0,19.0,71.35483870967742,64.0,16.0,95.875,41.2,24.8,2
4438,12,1,1,0,12.0,0.0,34.0,100.0,90.74918566775244,95.21428571428571,0.0,15.0,28.0,31.0,21.0,4.0,71.35483870967742,80.0,13.0,95.875,28.4,10.4,1
4439,18,1,1,1,12.0,0.0,68.0,96.0,92.0,95.21428571428571,1.0,9.0,27.0,28.0,25.0,11.0,71.35483870967742,68.0,18.0,95.875,34.9,18.0,2
4440,3,1,1,0,17.60762331838565,0.22266298723697828,1.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
4441,10,1,0,0,32.0,0.0,25.0,97.0,90.74918566775244,95.21428571428571,0.0,5.0,13.0,24.0,33.0,24.0,71.35483870967742,89.0,2.0,95.875,26.5,17.1,1
4442,10,1,1,0,0.0,0.0,18.0,96.0,90.74918566775244,95.21428571428571,2.0,16.0,40.0,34.0,8.0,1.0,71.35483870967742,62.0,21.0,95.875,41.4,18.8,2
4443,24,1,0,0,14.0,1.0,71.0,97.0,90.74918566775244,95.21428571428571,0.0,9.0,27.0,27.0,22.0,15.0,71.35483870967742,51.0,23.0,95.875,33.1,24.9,2
4444,25,1,0,1,15.0,2.0,60.0,95.0,90.74918566775244,95.21428571428571,2.0,9.0,25.0,40.0,16.0,10.0,71.35483870967742,68.0,10.0,95.875,27.4,17.9,1
4445,20,1,0,0,8.0,0.0,59.0,98.0,90.74918566775244,95.21428571428571,2.0,7.0,23.0,34.0,19.0,17.0,71.35483870967742,62.0,10.0,95.875,22.6,18.2,1
4446,18,1,0,0,21.0,0.0,29.0,99.0,90.74918566775244,95.21428571428571,10.0,8.0,28.0,25.0,31.0,8.0,71.35483870967742,58.0,14.0,95.875,25.6,16.2,1
4447,39,1,0,0,10.0,0.0,128.0,98.0,90.74918566775244,95.21428571428571,1.0,14.0,27.0,29.0,23.0,7.0,71.35483870967742,64.0,14.0,95.875,27.2,19.1,1
4448,21,1,0,0,42.0,0.0,12.0,95.0,90.74918566775244,95.21428571428571,1.0,6.0,28.0,33.0,18.0,15.0,71.35483870967742,61.0,16.0,95.875,8.4,24.7,1
4449,18,1,0,1,13.0,0.0,54.0,96.0,90.74918566775244,95.21428571428571,2.0,7.0,24.0,38.0,19.0,12.0,71.35483870967742,54.0,9.0,95.875,28.1,14.6,1
4450,0,0,1,0,17.60762331838565,0.22266298723697828,2.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
4451,14,1,1,0,14.0,0.0,21.0,97.0,90.74918566775244,95.21428571428571,1.0,8.0,27.0,29.0,23.0,13.0,71.35483870967742,74.0,16.0,95.875,28.0,24.5,1
4452,13,1,0,0,17.60762331838565,0.22266298723697828,1.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
4453,18,1,1,1,16.0,0.0,32.0,100.0,100.0,95.21428571428571,0.0,10.0,38.0,36.0,11.0,4.0,71.35483870967742,74.0,3.0,95.875,19.8,16.5,1
4454,21,1,1,1,17.60762331838565,0.22266298723697828,0.0,98.0,90.74918566775244,95.21428571428571,0.0,8.0,29.0,28.0,26.0,8.0,71.35483870967742,0.0,93.0,95.875,24.6,16.8,1
4455,9,1,0,0,17.0,0.0,24.0,99.0,90.74918566775244,95.21428571428571,1.0,8.0,25.0,38.0,19.0,10.0,71.35483870967742,44.0,3.0,95.875,27.8,20.5,1
4456,18,1,0,0,13.0,0.0,23.0,97.0,90.74918566775244,95.21428571428571,0.0,6.0,29.0,29.0,24.0,12.0,71.35483870967742,76.0,9.0,95.875,30.5,27.5,2
4457,12,1,1,0,29.0,0.0,28.0,98.0,90.74918566775244,95.21428571428571,1.0,11.0,36.0,29.0,15.0,9.0,71.35483870967742,73.0,13.0,95.875,15.7,22.9,1
4458,19,1,0,0,23.0,0.0,30.0,97.0,90.74918566775244,95.21428571428571,2.0,12.0,35.0,35.0,12.0,6.0,71.35483870967742,62.0,7.0,95.875,32.3,21.2,2
4459,34,1,1,1,18.0,0.0,148.0,96.0,87.0,95.21428571428571,5.0,8.0,24.0,31.0,22.0,15.0,71.35483870967742,68.0,13.0,95.875,33.9,22.8,2
4460,28,1,0,0,47.0,0.0,17.0,78.0,90.74918566775244,95.21428571428571,7.0,12.0,25.0,29.0,20.0,14.0,71.35483870967742,59.0,12.0,95.875,38.0,21.716423297785052,2
4461,10,1,0,0,17.60762331838565,0.22266298723697828,0.0,85.0,90.74918566775244,95.21428571428571,8.0,6.0,26.0,18.0,33.0,16.0,71.35483870967742,60.0,21.0,95.875,38.1,25.3,2
4462,12,1,1,1,6.0,0.0,34.0,95.0,94.0,95.21428571428571,3.0,11.0,26.0,37.0,16.0,9.0,71.35483870967742,78.0,9.0,95.875,20.4,21.1,1
4463,12,1,0,0,21.0,0.0,24.0,96.0,90.74918566775244,95.21428571428571,0.0,3.0,27.0,33.0,24.0,13.0,71.35483870967742,80.0,1.0,95.875,18.1,20.0,1
4464,31,1,0,0,24.0,0.0,121.0,95.0,90.74918566775244,95.21428571428571,4.0,13.0,24.0,26.0,25.0,11.0,71.35483870967742,77.0,10.0,95.875,37.9,19.0,2
4465,10,1,0,0,14.0,0.0,28.0,99.0,90.74918566775244,95.21428571428571,1.0,13.0,30.0,28.0,19.0,10.0,71.35483870967742,68.0,3.0,95.875,31.3,21.5,2
4466,8,1,0,0,21.0,0.0,29.0,99.0,90.74918566775244,95.21428571428571,5.0,12.0,40.0,40.0,7.0,1.0,71.35483870967742,41.0,32.0,95.875,21.0,23.5,1
4467,30,1,1,1,24.0,0.0,92.0,97.0,90.74918566775244,95.21428571428571,2.0,11.0,24.0,34.0,19.0,12.0,71.35483870967742,80.0,9.0,95.875,36.7,19.7,2
4468,24,1,1,0,13.0,0.0,56.0,93.0,84.0,95.21428571428571,0.0,10.0,33.0,33.0,16.0,9.0,71.35483870967742,52.0,12.0,95.875,19.7,23.3,1
4469,20,1,1,0,13.0,1.0,67.0,97.0,88.0,95.21428571428571,3.0,10.0,29.0,31.0,22.0,8.0,71.35483870967742,65.0,12.0,95.875,34.4,22.2,2
4470,8,1,1,0,17.60762331838565,0.22266298723697828,0.0,95.98320456835741,90.74918566775244,95.21428571428571,6.0,13.0,37.0,23.0,20.0,7.0,71.35483870967742,86.0,0.0,95.875,26.72686037126708,21.716423297785052,1
4471,23,1,1,1,22.0,0.0,88.0,93.0,90.74918566775244,95.21428571428571,1.0,9.0,26.0,30.0,21.0,15.0,71.35483870967742,79.0,8.0,95.875,34.0,18.2,2
4472,23,1,1,1,56.0,0.0,85.0,96.0,27.0,95.21428571428571,4.0,9.0,26.0,28.0,28.0,10.0,71.35483870967742,68.0,17.0,95.875,29.5,22.7,1
4473,7,1,0,0,17.60762331838565,0.22266298723697828,7.0,100.0,90.74918566775244,95.21428571428571,1.0,16.0,38.0,24.0,18.0,4.0,71.35483870967742,80.0,10.0,95.875,20.4,39.1,1
4474,15,1,0,0,10.0,0.0,42.0,99.0,90.74918566775244,95.21428571428571,2.0,15.0,33.0,35.0,10.0,6.0,71.35483870967742,74.0,6.0,95.875,31.0,19.4,2
4475,20,1,0,0,6.0,0.0,71.0,99.0,90.74918566775244,95.21428571428571,1.0,13.0,39.0,35.0,9.0,3.0,71.35483870967742,63.0,7.0,95.875,24.6,14.6,1
4476,26,1,1,0,13.0,0.0,99.0,97.0,90.74918566775244,95.21428571428571,1.0,5.0,19.0,41.0,19.0,16.0,71.35483870967742,58.0,20.0,95.875,35.6,16.4,2
4477,24,1,1,0,30.0,0.0,79.0,99.0,66.0,95.21428571428571,1.0,6.0,18.0,28.0,32.0,17.0,71.35483870967742,79.0,6.0,95.875,26.5,20.9,1
4478,24,1,1,0,19.0,0.0,48.0,96.0,90.74918566775244,95.21428571428571,2.0,7.0,24.0,31.0,31.0,7.0,71.35483870967742,74.0,8.0,95.875,32.2,16.7,2
4479,18,1,1,0,17.60762331838565,0.22266298723697828,7.0,93.0,90.74918566775244,95.21428571428571,14.0,16.0,15.0,29.0,28.0,12.0,71.35483870967742,60.0,13.0,95.875,26.72686037126708,21.716423297785052,1
4480,13,1,1,0,24.0,0.0,25.0,96.0,69.0,95.21428571428571,2.0,13.0,32.0,31.0,16.0,6.0,71.35483870967742,66.0,17.0,95.875,32.7,30.6,2
4481,20,1,0,0,6.0,0.0,53.0,98.0,90.74918566775244,95.21428571428571,1.0,8.0,23.0,37.0,19.0,12.0,71.35483870967742,66.0,11.0,95.875,23.6,24.7,1
4482,17,1,0,0,12.0,0.0,57.0,98.0,90.74918566775244,95.21428571428571,0.0,8.0,34.0,37.0,14.0,8.0,71.35483870967742,59.0,11.0,95.875,27.6,27.2,1
4483,24,1,1,0,5.0,0.0,132.0,96.0,90.74918566775244,95.21428571428571,1.0,15.0,27.0,27.0,23.0,8.0,71.35483870967742,74.0,13.0,95.875,26.6,13.2,1
4484,11,1,0,0,2.0,0.0,42.0,98.0,90.74918566775244,95.21428571428571,2.0,9.0,24.0,29.0,23.0,14.0,71.35483870967742,44.0,21.0,95.875,25.6,24.5,1
4485,24,1,1,0,24.0,0.0,34.0,97.0,96.0,95.21428571428571,5.0,7.0,25.0,33.0,22.0,13.0,71.35483870967742,69.0,16.0,95.875,32.9,33.6,2
4486,21,1,1,0,29.0,0.0,58.0,97.0,90.74918566775244,95.21428571428571,4.0,8.0,27.0,33.0,21.0,12.0,71.35483870967742,72.0,7.0,95.875,37.2,20.6,2
4487,16,1,1,0,22.0,0.0,51.0,94.0,90.74918566775244,95.21428571428571,0.0,13.0,27.0,28.0,23.0,10.0,71.35483870967742,47.0,26.0,95.875,22.9,28.4,1
4488,21,1,1,0,15.0,0.0,40.0,97.0,90.74918566775244,95.21428571428571,0.0,10.0,29.0,42.0,12.0,7.0,71.35483870967742,84.0,3.0,95.875,29.4,19.8,1
4489,21,1,1,1,13.0,0.0,71.0,98.0,92.0,95.21428571428571,1.0,12.0,30.0,32.0,20.0,6.0,71.35483870967742,64.0,8.0,95.875,35.3,18.3,2
4490,12,1,0,0,15.0,0.0,73.0,96.0,90.74918566775244,95.21428571428571,0.0,5.0,20.0,27.0,32.0,16.0,71.35483870967742,78.0,8.0,95.875,30.2,16.2,2
4491,21,1,0,0,13.0,0.0,80.0,96.0,90.74918566775244,95.21428571428571,3.0,9.0,23.0,39.0,19.0,11.0,71.35483870967742,72.0,12.0,95.875,34.2,24.7,2
4492,34,1,1,0,51.0,0.0,53.0,96.0,90.74918566775244,95.21428571428571,13.0,11.0,26.0,33.0,21.0,9.0,71.35483870967742,72.0,16.0,95.875,29.0,21.3,1
4493,20,1,0,0,7.0,0.0,28.0,100.0,90.74918566775244,95.21428571428571,3.0,4.0,22.0,31.0,28.0,14.0,71.35483870967742,78.0,9.0,95.875,28.9,10.4,1
4494,31,1,0,0,18.0,0.0,74.0,99.0,90.74918566775244,95.21428571428571,2.0,9.0,24.0,31.0,23.0,13.0,71.35483870967742,73.0,9.0,95.875,25.1,13.6,1
4495,20,1,0,0,24.0,0.0,63.0,94.0,90.74918566775244,95.21428571428571,5.0,11.0,30.0,35.0,14.0,10.0,71.35483870967742,58.0,15.0,95.875,26.4,21.1,1
4496,7,1,0,0,25.0,0.0,12.0,93.0,90.74918566775244,95.21428571428571,0.0,15.0,25.0,25.0,24.0,12.0,71.35483870967742,76.0,15.0,95.875,7.0,24.2,1
4497,8,1,0,0,17.60762331838565,0.22266298723697828,4.0,100.0,90.74918566775244,95.21428571428571,3.0,6.0,24.0,26.0,26.0,18.0,71.35483870967742,62.0,0.0,95.875,26.72686037126708,21.716423297785052,1
4498,5,1,0,0,17.60762331838565,0.22266298723697828,9.0,80.0,90.74918566775244,95.21428571428571,8.0,8.0,27.0,24.0,31.0,10.0,71.35483870967742,61.0,31.0,95.875,26.72686037126708,24.3,1
4499,25,1,0,0,19.0,2.0,42.0,96.0,90.74918566775244,95.21428571428571,5.0,6.0,21.0,34.0,22.0,17.0,71.35483870967742,79.0,11.0,95.875,21.1,25.7,1
4500,24,1,1,1,15.0,0.0,78.0,95.0,98.0,95.21428571428571,1.0,11.0,25.0,31.0,24.0,8.0,71.35483870967742,48.0,28.0,95.875,32.7,25.9,2
4501,48,1,1,1,5.0,0.0,174.0,98.0,88.0,95.21428571428571,1.0,11.0,29.0,28.0,22.0,10.0,71.35483870967742,62.0,16.0,95.875,28.6,23.4,1
4502,10,1,1,0,31.0,0.0,42.0,97.0,90.74918566775244,95.21428571428571,4.0,13.0,31.0,26.0,23.0,7.0,71.35483870967742,66.0,9.0,95.875,28.2,24.3,1
4503,24,1,1,0,6.0,0.0,80.0,98.0,98.0,95.21428571428571,1.0,8.0,26.0,30.0,24.0,11.0,71.35483870967742,60.0,13.0,95.875,27.8,17.7,1
4504,9,1,1,0,7.0,0.0,27.0,99.0,88.0,95.21428571428571,2.0,5.0,24.0,39.0,21.0,11.0,71.35483870967742,70.0,13.0,95.875,23.4,19.8,1
4505,17,1,1,0,14.0,0.0,36.0,99.0,90.74918566775244,95.21428571428571,0.0,7.0,25.0,27.0,27.0,15.0,71.35483870967742,72.0,10.0,95.875,24.9,17.3,1
4506,14,1,0,0,4.0,0.0,46.0,99.0,90.74918566775244,95.21428571428571,0.0,6.0,24.0,27.0,34.0,9.0,71.35483870967742,59.0,14.0,95.875,21.0,13.9,1
4507,14,1,0,0,11.0,0.0,28.0,99.0,90.74918566775244,95.21428571428571,0.0,6.0,25.0,34.0,20.0,15.0,71.35483870967742,61.0,6.0,95.875,30.4,30.4,2
4508,10,1,0,0,78.0,0.0,23.0,95.0,90.74918566775244,95.21428571428571,5.0,8.0,34.0,27.0,21.0,10.0,71.35483870967742,55.0,21.0,95.875,24.1,24.5,1
4509,21,1,0,0,21.0,0.0,34.0,97.0,90.74918566775244,95.21428571428571,7.0,11.0,25.0,32.0,17.0,15.0,71.35483870967742,76.0,11.0,95.875,33.9,22.4,2
4510,15,1,0,0,21.0,0.0,81.0,98.0,90.74918566775244,95.21428571428571,3.0,13.0,31.0,31.0,22.0,4.0,71.35483870967742,81.0,6.0,95.875,29.2,27.5,1
4511,12,1,1,0,30.0,0.0,40.0,88.0,40.0,95.21428571428571,10.0,4.0,17.0,28.0,28.0,23.0,71.35483870967742,75.0,14.0,95.875,40.7,23.3,2
4512,24,1,1,0,11.0,0.0,37.0,99.0,97.0,95.21428571428571,3.0,5.0,27.0,31.0,22.0,15.0,71.35483870967742,78.0,12.0,95.875,25.2,25.6,1
4513,24,1,1,1,7.0,0.0,70.0,98.0,95.0,95.21428571428571,0.0,11.0,26.0,29.0,24.0,11.0,71.35483870967742,55.0,11.0,95.875,32.3,17.5,2
4514,6,1,1,1,6.0,0.0,17.0,100.0,90.74918566775244,95.21428571428571,0.0,12.0,23.0,24.0,30.0,11.0,71.35483870967742,65.0,25.0,95.875,9.6,11.2,1
4515,14,1,0,0,14.0,0.0,36.0,98.0,90.74918566775244,95.21428571428571,1.0,10.0,28.0,27.0,23.0,11.0,71.35483870967742,56.0,19.0,95.875,28.4,19.0,1
4516,20,1,0,0,33.0,0.0,85.0,97.0,90.74918566775244,95.21428571428571,0.0,11.0,24.0,26.0,26.0,13.0,71.35483870967742,74.0,20.0,95.875,30.7,27.1,2
4517,25,1,1,1,13.0,0.0,114.0,94.0,93.0,95.21428571428571,3.0,9.0,27.0,34.0,20.0,10.0,71.35483870967742,75.0,9.0,95.875,30.8,18.4,2
4518,26,1,0,0,10.0,0.0,82.0,97.0,90.74918566775244,95.21428571428571,2.0,10.0,26.0,29.0,23.0,13.0,71.35483870967742,63.0,17.0,95.875,31.5,20.5,2
4519,13,1,1,1,0.0,0.0,19.0,98.0,90.74918566775244,95.21428571428571,1.0,15.0,35.0,34.0,13.0,4.0,71.35483870967742,75.0,14.0,95.875,24.3,18.1,1
4520,24,1,1,1,12.0,0.0,77.0,95.0,90.0,95.21428571428571,1.0,8.0,23.0,35.0,21.0,13.0,71.35483870967742,63.0,13.0,95.875,25.4,20.2,1
4521,18,1,0,0,16.0,0.0,55.0,98.0,90.74918566775244,95.21428571428571,2.0,8.0,28.0,38.0,12.0,13.0,71.35483870967742,65.0,8.0,95.875,33.6,20.6,2
4522,25,1,1,1,21.0,0.0,63.0,94.0,96.0,95.21428571428571,2.0,9.0,27.0,33.0,21.0,10.0,71.35483870967742,72.0,10.0,95.875,25.4,26.8,1
4523,24,1,1,1,25.0,0.0,24.0,96.0,90.74918566775244,95.21428571428571,2.0,9.0,33.0,26.0,20.0,11.0,71.35483870967742,45.0,18.0,95.875,25.0,29.4,1
4524,13,1,1,0,11.0,0.0,19.0,95.0,90.74918566775244,95.21428571428571,6.0,10.0,23.0,40.0,19.0,7.0,71.35483870967742,60.0,19.0,95.875,14.0,13.6,1
4525,30,1,1,0,8.0,2.0,108.0,96.0,82.0,95.21428571428571,1.0,6.0,18.0,26.0,31.0,19.0,71.35483870967742,75.0,9.0,95.875,31.1,19.3,2
4526,17,1,0,0,24.0,0.0,21.0,99.0,90.74918566775244,95.21428571428571,0.0,9.0,25.0,25.0,27.0,13.0,71.35483870967742,57.0,31.0,95.875,33.7,22.7,2
4527,24,1,0,0,27.0,0.0,15.0,83.0,90.74918566775244,95.21428571428571,8.0,7.0,27.0,29.0,24.0,13.0,71.35483870967742,57.0,6.0,95.875,21.2,21.716423297785052,1
4528,19,1,0,0,10.0,0.0,21.0,98.0,90.74918566775244,95.21428571428571,1.0,10.0,32.0,26.0,20.0,12.0,71.35483870967742,61.0,22.0,95.875,33.8,37.5,2
4529,17,1,0,0,11.0,0.0,35.0,100.0,90.74918566775244,95.21428571428571,2.0,4.0,27.0,32.0,22.0,15.0,71.35483870967742,70.0,17.0,95.875,20.9,22.1,1
4530,21,1,0,0,17.60762331838565,0.22266298723697828,0.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,11.0,32.0,22.0,24.0,11.0,71.35483870967742,23.0,9.0,95.875,26.72686037126708,21.716423297785052,1
4531,12,1,1,1,0.0,0.0,27.0,98.0,90.74918566775244,95.21428571428571,3.0,8.0,23.0,26.0,28.0,16.0,71.35483870967742,75.0,11.0,95.875,23.2,19.3,1
4532,17,1,1,1,8.0,0.0,48.0,96.0,90.74918566775244,95.21428571428571,3.0,6.0,22.0,31.0,26.0,16.0,71.35483870967742,74.0,17.0,95.875,32.7,17.7,2
4533,10,1,0,1,6.0,0.0,17.0,89.0,90.74918566775244,95.21428571428571,0.0,13.0,29.0,32.0,13.0,13.0,71.35483870967742,77.0,2.0,95.875,9.7,26.5,1
4534,17,1,1,1,17.0,0.0,29.0,99.0,99.0,95.21428571428571,0.0,12.0,27.0,29.0,23.0,9.0,71.35483870967742,71.0,8.0,95.875,15.7,24.9,1
4535,24,1,0,0,5.0,0.0,42.0,97.0,90.74918566775244,95.21428571428571,1.0,7.0,26.0,36.0,19.0,11.0,71.35483870967742,73.0,13.0,95.875,20.1,22.1,1
4536,20,1,1,1,21.0,0.0,48.0,97.0,90.74918566775244,95.21428571428571,4.0,14.0,25.0,32.0,15.0,14.0,71.35483870967742,74.0,9.0,95.875,28.1,25.4,1
4537,25,1,0,0,17.60762331838565,0.22266298723697828,0.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
4538,8,1,0,0,17.60762331838565,0.22266298723697828,0.0,83.0,90.74918566775244,95.21428571428571,2.0,11.0,19.0,24.0,27.0,20.0,71.35483870967742,79.0,5.0,95.875,30.9,13.6,2
4539,5,1,0,0,13.0,0.0,15.0,97.0,90.74918566775244,95.21428571428571,2.0,4.0,21.0,29.0,32.0,13.0,71.35483870967742,78.0,10.0,95.875,5.4,24.0,1
4540,17,1,0,1,28.0,0.0,29.0,92.0,90.74918566775244,95.21428571428571,1.0,10.0,29.0,30.0,24.0,8.0,71.35483870967742,56.0,22.0,95.875,22.7,12.9,1
4541,16,1,1,0,8.0,0.0,40.0,98.0,89.0,95.21428571428571,3.0,5.0,28.0,31.0,14.0,23.0,71.35483870967742,60.0,21.0,95.875,20.8,24.7,1
4542,29,1,1,0,17.0,0.0,96.0,97.0,90.74918566775244,95.21428571428571,2.0,10.0,25.0,35.0,21.0,9.0,71.35483870967742,73.0,10.0,95.875,32.4,22.9,2
4543,9,1,1,0,26.0,0.0,35.0,81.0,90.74918566775244,95.21428571428571,3.0,10.0,29.0,31.0,17.0,13.0,71.35483870967742,40.0,43.0,95.875,15.7,2.8,1
4544,14,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
4545,8,1,0,0,25.0,0.0,16.0,99.0,90.74918566775244,95.21428571428571,1.0,15.0,27.0,20.0,20.0,18.0,71.35483870967742,53.0,26.0,95.875,30.2,32.3,2
4546,12,1,0,0,0.0,0.0,25.0,100.0,90.74918566775244,95.21428571428571,0.0,16.0,31.0,23.0,23.0,7.0,71.35483870967742,56.0,10.0,95.875,0.0,25.5,1
4547,7,1,0,0,18.0,0.0,17.0,99.0,90.74918566775244,95.21428571428571,3.0,9.0,23.0,45.0,14.0,9.0,71.35483870967742,61.0,9.0,95.875,19.5,15.0,1
4548,30,1,0,0,12.0,0.0,73.0,96.0,90.74918566775244,95.21428571428571,3.0,9.0,21.0,32.0,22.0,17.0,71.35483870967742,67.0,11.0,95.875,37.5,23.4,2
4549,26,1,0,0,13.0,0.0,82.0,96.0,90.74918566775244,95.21428571428571,1.0,7.0,20.0,29.0,28.0,15.0,71.35483870967742,74.0,10.0,95.875,25.6,18.8,1
4550,12,1,0,0,10.0,0.0,40.0,99.0,90.74918566775244,95.21428571428571,0.0,11.0,30.0,30.0,21.0,9.0,71.35483870967742,76.0,8.0,95.875,28.2,16.0,1
4551,24,1,0,0,13.0,2.0,45.0,97.0,90.74918566775244,95.21428571428571,1.0,5.0,22.0,26.0,27.0,20.0,71.35483870967742,79.0,9.0,95.875,20.0,28.2,1
4552,16,1,0,0,0.0,5.0,20.0,100.0,90.74918566775244,95.21428571428571,0.0,7.0,17.0,26.0,33.0,18.0,71.35483870967742,91.0,3.0,95.875,9.4,9.0,1
4553,11,1,0,0,8.0,0.0,40.0,98.0,90.74918566775244,95.21428571428571,0.0,12.0,29.0,29.0,18.0,11.0,71.35483870967742,74.0,9.0,95.875,39.4,19.8,2
4554,0,0,1,0,17.60762331838565,0.22266298723697828,4.0,95.98320456835741,87.0,95.21428571428571,0.0,36.0,37.0,16.0,11.0,0.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,23.2,1
4555,40,1,0,0,23.0,0.0,83.0,91.0,90.74918566775244,95.21428571428571,1.0,9.0,25.0,34.0,18.0,15.0,71.35483870967742,56.0,13.0,95.875,37.2,23.5,2
4556,29,1,1,1,17.0,0.0,42.0,97.0,75.0,95.21428571428571,2.0,8.0,25.0,28.0,19.0,20.0,71.35483870967742,66.0,19.0,95.875,24.7,19.6,1
4557,13,1,1,0,12.0,0.0,33.0,97.0,82.0,95.21428571428571,1.0,8.0,33.0,44.0,10.0,6.0,71.35483870967742,74.0,11.0,95.875,22.5,18.3,1
4558,24,1,0,0,17.60762331838565,0.22266298723697828,0.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
4559,19,1,1,1,16.0,0.0,25.0,99.0,90.74918566775244,95.21428571428571,3.0,13.0,23.0,34.0,19.0,12.0,71.35483870967742,81.0,6.0,95.875,33.7,20.0,2
4560,20,1,1,0,22.0,0.0,27.0,93.0,96.0,95.21428571428571,2.0,7.0,26.0,38.0,20.0,10.0,71.35483870967742,58.0,12.0,95.875,41.6,27.5,2
4561,4,1,1,0,17.60762331838565,0.22266298723697828,4.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
4562,24,1,1,1,21.0,1.0,97.0,96.0,91.0,95.21428571428571,4.0,12.0,30.0,32.0,17.0,9.0,71.35483870967742,73.0,9.0,95.875,21.7,21.9,1
4563,26,1,0,0,18.0,0.0,22.0,99.0,90.74918566775244,95.21428571428571,3.0,15.0,25.0,25.0,20.0,15.0,71.35483870967742,74.0,13.0,95.875,44.6,25.3,2
4564,12,1,0,0,56.0,0.0,18.0,94.0,90.74918566775244,95.21428571428571,2.0,9.0,21.0,22.0,27.0,21.0,71.35483870967742,79.0,8.0,95.875,21.6,23.2,1
4565,19,1,1,0,37.0,0.0,49.0,94.0,71.0,95.21428571428571,2.0,9.0,30.0,32.0,22.0,7.0,71.35483870967742,65.0,27.0,95.875,31.4,18.3,2
